Date,Sessions
2014-01-01,13.847788959711217
2014-01-02,14.674049288095329
2014-01-03,14.525239006338296
2014-01-04,13.790831520281763
2014-01-05,14.028251388112247
2014-01-06,14.97971456296514
2014-01-07,15.352480998042573
2014-01-08,15.078301082053676
2014-01-09,15.157016474842417
2014-01-10,14.675898651887664
2014-01-11,13.871855919144247
2014-01-12,13.909214903652334
2014-01-13,14.931163493234468
2014-01-14,14.898894481429217
2014-01-15,14.85223219457109
2014-01-16,14.719940831853421
2014-01-17,14.622066331352817
2014-01-18,13.911326973246158
2014-01-19,13.991591851418749
2014-01-20,14.370815926518288
2014-01-21,14.770353702805803
2014-01-22,14.784861941529583
2014-01-23,14.672522936395918
2014-01-24,14.67526691653879
2014-01-25,13.837283791359829
2014-01-26,13.962305968280688
2014-01-27,14.865856895039528
2014-01-28,14.786874152650125
2014-01-29,14.75402999144282
2014-01-30,14.772664883493428
2014-01-31,14.615014857408035
2014-02-01,13.870310247756079
2014-02-02,13.783429417300084
2014-02-03,14.806756988284947
2014-02-04,14.98797380957159
2014-02-05,14.878997097657008
2014-02-06,14.867283129104635
2014-02-07,14.645750033603502
2014-02-08,13.776886146987506
2014-02-09,14.051182500215726
2014-02-10,14.925732526077482
2014-02-11,14.998020882200246
2014-02-12,14.800002594785902
2014-02-13,14.711367127165756
2014-02-14,14.450678988300368
2014-02-15,13.843485582419786
2014-02-16,13.946619518868852
2014-02-17,14.45285481735356
2014-02-18,14.93947637897855
2014-02-19,14.888396066141349
2014-02-20,14.877165596579351
2014-02-21,14.669243951528133
2014-02-22,13.819963628312836
2014-02-23,13.863184861697714
2014-02-24,14.954727857613413
2014-02-25,14.911689221099845
2014-02-26,14.97619395119981
2014-02-27,14.866557681844737
2014-02-28,14.845111046394855
2014-03-01,13.956343231250269
2014-03-02,13.88653642817485
2014-03-03,14.891666581551789
2014-03-04,14.939646008530115
2014-03-05,14.789420175422768
2014-03-06,14.748060784903231
2014-03-07,14.614701470736454
2014-03-08,13.807575155778238
2014-03-09,13.911341511233465
2014-03-10,14.80718330719464
2014-03-11,14.73815545927703
2014-03-12,14.663113800289095
2014-03-13,14.728236543673882
2014-03-14,14.623413975822409
2014-03-15,13.757127983380512
2014-03-16,13.84791288636616
2014-03-17,14.746063104950515
2014-03-18,14.833918431440447
2014-03-19,14.732596573516515
2014-03-20,14.707199123157704
2014-03-21,14.635560397055116
2014-03-22,13.812476961259147
2014-03-23,13.847456799265954
2014-03-24,14.830945564643246
2014-03-25,14.856078393316542
2014-03-26,14.691494162751187
2014-03-27,14.753887973357772
2014-03-28,14.588292978578716
2014-03-29,13.760401572023346
2014-03-30,13.814584128961416
2014-03-31,14.682020955612387
2014-04-01,14.784464705181444
2014-04-02,14.787446003055871
2014-04-03,14.590924586347919
2014-04-04,14.48070980813166
2014-04-05,13.726198354283586
2014-04-06,13.69579640890808
2014-04-07,14.816927056849092
2014-04-08,14.792389769825286
2014-04-09,14.745051121841003
2014-04-10,14.677462098254248
2014-04-11,14.545649527162121
2014-04-12,13.719687746786937
2014-04-13,13.74370408916488
2014-04-14,14.63603108423846
2014-04-15,14.715504007635221
2014-04-16,14.71362998720832
2014-04-17,14.607811431649917
2014-04-18,14.414469029636242
2014-04-19,13.624725284758124
2014-04-20,13.553669056832216
2014-04-21,14.828955949361884
2014-04-22,14.842791886803036
2014-04-23,14.857068780289222
2014-04-24,14.701165571931313
2014-04-25,14.517507463933354
2014-04-26,13.693590351004596
2014-04-27,13.831912310797835
2014-04-28,14.76696339335137
2014-04-29,14.858350413054378
2014-04-30,14.816253093914325
2014-05-01,14.741166895317585
2014-05-02,14.545801777651086
2014-05-03,13.770971246106567
2014-05-04,13.834628637285453
2014-05-05,14.837074761708054
2014-05-06,14.792155945805598
2014-05-07,14.771486510476018
2014-05-08,14.694998291655487
2014-05-09,14.51870311436542
2014-05-10,13.621672135942648
2014-05-11,13.705398772880962
2014-05-12,14.837181685298651
2014-05-13,14.833282570986052
2014-05-14,14.78294601318985
2014-05-15,14.670570359253976
2014-05-16,14.475360486981048
2014-05-17,13.674263763742038
2014-05-18,13.788727060997857
2014-05-19,14.810145448101
2014-05-20,14.795162493209334
2014-05-21,14.780630691333306
2014-05-22,14.722996238901775
2014-05-23,14.522213443386711
2014-05-24,13.467132527818382
2014-05-25,13.7557764769986
2014-05-26,13.930201707552293
2014-05-27,14.777081300621346
2014-05-28,14.725053373776921
2014-05-29,14.769019614934805
2014-05-30,14.785869311108385
2014-05-31,13.754743050940235
2014-06-01,13.826532591566568
2014-06-02,14.858897621801384
2014-06-03,14.828796957500625
2014-06-04,14.707705708989135
2014-06-05,14.69906402563421
2014-06-06,14.603077522043398
2014-06-07,13.723627698183076
2014-06-08,13.679402133357668
2014-06-09,14.73639233484467
2014-06-10,14.936015771393947
2014-06-11,14.833539492836067
2014-06-12,14.800814907776838
2014-06-13,14.488472377995018
2014-06-14,13.581575234384344
2014-06-15,13.673842149436847
2014-06-16,14.692535999691609
2014-06-17,14.728267051770171
2014-06-18,14.701151961189053
2014-06-19,14.658879567658065
2014-06-20,14.501776617823186
2014-06-21,13.531851050804269
2014-06-22,13.86530402817764
2014-06-23,14.672748282388907
2014-06-24,14.835875859021392
2014-06-25,14.693272497252892
2014-06-26,14.561962932683466
2014-06-27,14.503426579840927
2014-06-28,13.787113141053627
2014-06-29,13.748819321396628
2014-06-30,14.815214802268558
2014-07-01,14.752023828959297
2014-07-02,14.711142560191185
2014-07-03,14.511224940439703
2014-07-04,13.67184109114962
2014-07-05,13.690929845364776
2014-07-06,13.608936471729152
2014-07-07,14.753257059745
2014-07-08,14.7686333832789
2014-07-09,14.655190619315348
2014-07-10,14.55440518307564
2014-07-11,14.386207578767655
2014-07-12,13.805821772905023
2014-07-13,13.793503161950794
2014-07-14,14.792300162572309
2014-07-15,14.810308172582554
2014-07-16,14.68346740155932
2014-07-17,14.60547360239897
2014-07-18,14.486327770190526
2014-07-19,13.766944068777727
2014-07-20,13.682911302193748
2014-07-21,14.796344435965304
2014-07-22,14.925407929871486
2014-07-23,14.707086787008468
2014-07-24,14.680225850388545
2014-07-25,14.462534215704233
2014-07-26,13.816957510623185
2014-07-27,13.696603140427431
2014-07-28,14.719838419184924
2014-07-29,14.71346541034159
2014-07-30,14.705601451954468
2014-07-31,14.583866319071975
2014-08-01,14.363282772564888
2014-08-02,13.501034032268471
2014-08-03,13.623835392243205
2014-08-04,14.697493862702999
2014-08-05,14.533275714182983
2014-08-06,14.711584296704583
2014-08-07,14.730349836990191
2014-08-08,14.379234467429907
2014-08-09,13.67470937576643
2014-08-10,13.449737205897422
2014-08-11,14.638573101185614
2014-08-12,14.740282819759162
2014-08-13,14.742832224747485
2014-08-14,14.510521001570996
2014-08-15,14.53888379383107
2014-08-16,13.595951823509195
2014-08-17,13.326449687553081
2014-08-18,14.626808262204163
2014-08-19,14.682992065487353
2014-08-20,14.638588029959992
2014-08-21,14.579086844798708
2014-08-22,14.470334182804828
2014-08-23,13.732115905461896
2014-08-24,13.650043758351952
2014-08-25,14.774441151037367
2014-08-26,14.79378442375341
2014-08-27,14.824711136601522
2014-08-28,14.65332415601436
2014-08-29,14.568231455392258
2014-08-30,13.698549684240128
2014-08-31,13.812936247268023
2014-09-01,13.954425184947373
2014-09-02,14.870146925376567
2014-09-03,14.909096904384047
2014-09-04,14.919270905939685
2014-09-05,14.640354198689401
2014-09-06,14.10174157814874
2014-09-07,14.095172807432867
2014-09-08,15.16507635793874
2014-09-09,15.200214154488812
2014-09-10,15.22654557930072
2014-09-11,15.162697079560415
2014-09-12,15.067638467709656
2014-09-13,14.38751387410439
2014-09-14,14.625243613425097
2014-09-15,15.286639511930664
2014-09-16,15.261558573483278
2014-09-17,15.213790306517165
2014-09-18,15.176266573962835
2014-09-19,15.080227788694495
2014-09-20,14.3943624261838
2014-09-21,14.486021971675612
2014-09-22,15.271682832139593
2014-09-23,15.263887066429316
2014-09-24,15.246844965104092
2014-09-25,15.136789484241328
2014-09-26,15.018600572746157
2014-09-27,14.418250420028752
2014-09-28,14.51987261603579
2014-09-29,15.242251323079127
2014-09-30,15.257652501938226
2014-10-01,15.130857370603113
2014-10-02,15.12595061528827
2014-10-03,14.937930189438285
2014-10-04,14.40063145062857
2014-10-05,14.470146093922406
2014-10-06,15.239602504687022
2014-10-07,15.19409376440381
2014-10-08,15.227251393790537
2014-10-09,15.174543171591148
2014-10-10,15.046131330219382
2014-10-11,14.306312029899336
2014-10-12,14.462945682116633
2014-10-13,15.099524100731038
2014-10-14,15.22897835432677
2014-10-15,15.226399722013278
2014-10-16,15.078866083855898
2014-10-17,14.97227916980256
2014-10-18,14.43858714364484
2014-10-19,14.532658892600047
2014-10-20,15.255189749684142
2014-10-21,15.248865493136481
2014-10-22,15.23420506922042
2014-10-23,15.120743984860544
2014-10-24,15.009815074659112
2014-10-25,14.386020502778935
2014-10-26,14.585122360168281
2014-10-27,15.179886454983142
2014-10-28,15.263680992802028
2014-10-29,15.184330883512647
2014-10-30,15.178959436997392
2014-10-31,14.95973049163829
2014-11-01,14.536543297013692
2014-11-02,14.48680162426614
2014-11-03,15.269530621384588
2014-11-04,15.257763849943055
2014-11-05,15.231295515116223
2014-11-06,15.225157365760547
2014-11-07,15.10059439141281
2014-11-08,14.510882761324055
2014-11-09,14.606774884202117
2014-11-10,15.266371877317399
2014-11-11,15.064435599602666
2014-11-12,15.270399577961665
2014-11-13,15.231102279385754
2014-11-14,15.08397110088837
2014-11-15,14.334723311222556
2014-11-16,14.641182249413417
2014-11-17,15.248001723400998
2014-11-18,15.262335889456617
2014-11-19,15.222740237976279
2014-11-20,15.201005599713536
2014-11-21,15.071695379522657
2014-11-22,14.463808374193007
2014-11-23,14.578596029627839
2014-11-24,15.265724576890321
2014-11-25,14.965403240936729
2014-11-26,14.71810836822135
2014-11-27,14.210265853552736
2014-11-28,14.515222145581781
2014-11-29,14.389323938554181
2014-11-30,14.612802865896835
2014-12-01,15.300163176050592
2014-12-02,15.313972215954912
2014-12-03,15.224948283428487
2014-12-04,15.158737436591773
2014-12-05,15.12536681119461
2014-12-06,14.288905305862173
2014-12-07,13.988655134792161
2014-12-08,15.085967208804826
2014-12-09,14.877022044878268
2014-12-10,14.926059322604752
2014-12-11,14.936405076909134
2014-12-12,14.874880506578576
2014-12-13,14.22856281075987
2014-12-14,13.602131676704976
2014-12-15,15.133133603035578
2014-12-16,15.17503349100335
2014-12-17,15.14543058013009
2014-12-18,15.025581928176079
2014-12-19,14.875344249064936
2014-12-20,14.186932035338488
2014-12-21,14.152082075371272
2014-12-22,14.946479027059004
2014-12-23,14.772293501986455
2014-12-24,14.368936945302423
2014-12-25,14.054284121744189
2014-12-26,14.596463924569433
2014-12-27,14.321138296098452
2014-12-28,14.164355225146167
2014-12-29,15.039270989473888
2014-12-30,15.018269626010245
2014-12-31,14.575141865742205
2015-01-01,14.18048972619061
2015-01-02,14.938153776944677
2015-01-03,14.51318099316631
2015-01-04,14.45105404909322
2015-01-05,15.316780239015381
2015-01-06,15.282708179452916
2015-01-07,15.301787574941677
2015-01-08,15.253980299319581
2015-01-09,15.101384680138823
2015-01-10,14.508376699036322
2015-01-11,14.654611774604081
2015-01-12,15.293836548492612
2015-01-13,15.253101938464777
2015-01-14,15.106184316103551
2015-01-15,14.822659392018064
2015-01-16,14.667844999171797
2015-01-17,13.633253399096729
2015-01-18,13.837297489735299
2015-01-19,14.441409415855256
2015-01-20,14.831136449441953
2015-01-21,14.83993579442884
2015-01-22,14.750872669446018
2015-01-23,14.694763376643007
2015-01-24,13.654322507160318
2015-01-25,13.866806152349179
2015-01-26,14.91656220231695
2015-01-27,14.875536545530547
2015-01-28,14.847266619465797
2015-01-29,14.768076515453126
2015-01-30,14.630746159361149
2015-01-31,13.597798479459767
2015-02-01,13.724959833959927
2015-02-02,14.828078638148112
2015-02-03,14.80595951787216
2015-02-04,14.885950369664407
2015-02-05,14.81509887924794
2015-02-06,14.573636631433907
2015-02-07,13.775672454264665
2015-02-08,13.87551757733887
2015-02-09,14.790478793721071
2015-02-10,14.92326724224592
2015-02-11,14.887192114653626
2015-02-12,14.797383391256629
2015-02-13,14.516514294801999
2015-02-14,13.566547790930642
2015-02-15,13.815208512353092
